course_duration_weeks,prior_courses_completed,session_duration_minutes,engagement_score,age,videos_watched,total_posts,avg_session_duration,activity_rate,study_consistency,completion_status,gender,region,internet_access_type,education_level,employment_status,device_type,learning_goal,course_category,difficulty_level,assessment_type
12.0,11.0,81.2,14.666666666666666,48.0,11.0,15.0,51.2,1461.6,936.96,Completed,Male,Region Ix,Limited,Graduate,Student,Laptop,Personal Interest,Business,Intermediate,Quiz
12.0,8.0,31.3,22.0,32.0,28.0,19.0,90.5,594.7,778.3,Completed,Male,Region Xi,Mobile,College,Employed,Mobile,Career Change,IT,Beginner,Quiz
6.0,13.0,161.0,10.333333333333334,54.0,15.0,4.0,144.1,1932.0,172.92,Completed,Male,Ncr,Broadband,College,Employed,Tablet,Career Change,IT,Intermediate,Quiz
14.0,12.0,59.0,17.0,17.0,1.0,20.0,268.7875,1770.0,403.18125,Dropped,Male,Ncr,Limited,College,Unemployed,Desktop,Personal Interest,IT,Beginner,Assignment
12.0,1.0,82.3,28.0,17.0,37.0,21.0,49.4,2139.8,647.14,Dropped,Male,Region Vi,Mobile,College,Student,Laptop,Career Change,IT,Beginner,Final Exam
11.0,8.0,150.3,10.333333333333334,31.0,19.0,10.0,-77.31250000000003,300.6,-579.8437500000002,Dropped,Female,Ncr,Broadband,High School,Unemployed,Mobile,Personal Interest,IT,Intermediate,Assignment
6.0,3.0,126.4,33.666666666666664,53.0,43.0,30.0,94.9,3539.2000000000003,550.4200000000001,Ongoing,Non-Binary,Region Iv-A,Broadband,College,Employed,Laptop,Personal Interest,Science,Beginner,Final Exam
12.0,13.0,261.9125,22.33333333333333,45.0,31.0,20.0,132.3,4190.6,2619.5400000000004,Ongoing,Male,Region Xi,Mobile,College,Employed,Laptop,Academic Requirement,IT,Beginner,Quiz
24.0,5.0,175.9,22.33333333333333,38.0,21.0,26.0,94.9,3518.0,1622.7900000000002,Completed,Non-Binary,Ncr,Mobile,High School,Employed,Mobile,Career Change,IT,Advanced,Quiz
13.0,7.0,126.5,17.0,29.0,13.0,24.0,161.2,1771.0,2256.8,Completed,Other,Region Xii,Mobile,High School,Employed,Laptop,Career Change,Business,Intermediate,Final Exam
15.0,7.0,120.1,9.333333333333334,17.0,4.0,10.0,151.9,1681.4,1762.04,Completed,Other,Region Iv-A,Broadband,Graduate,Student,Mobile,Academic Requirement,IT,Beginner,Assignment
6.0,3.0,70.9,10.0,35.5,18.0,9.0,54.5,212.7,670.35,Completed,Male,Region X,Limited,Graduate,Employed,Mobile,Skill Upgrade,Business,Advanced,Quiz
16.0,0.0,78.9,24.33333333333333,37.0,33.0,11.0,40.9,2288.1000000000004,368.1,Dropped,Female,Region Xi,Mobile,College,Employed,Mobile,Skill Upgrade,Science,Beginner,Assignment
21.0,0.0,17.0,22.666666666666668,47.0,36.0,13.0,94.9,323.0,1442.48,Completed,Male,Region Vii,Broadband,College,Student,Mobile,Career Change,IT,Advanced,Quiz
17.0,23.0,64.7,20.0,52.0,33.0,12.0,49.2,970.5,708.48,Completed,Male,Region Xi,Mobile,Graduate,Employed,Tablet,Skill Upgrade,Business,Beginner,Assignment
22.0,10.0,68.6,10.333333333333334,20.0,14.0,3.0,178.9,960.4,2128.9100000000003,Completed,Male,Ncr,Broadband,College,Student,Laptop,Skill Upgrade,IT,Intermediate,Quiz
8.0,0.0,10.6,13.0,39.0,15.0,16.0,33.5,84.8,525.9499999999999,Completed,Male,Ncr,Mobile,Graduate,Student,Laptop,Skill Upgrade,Arts,Advanced,Final Exam
4.0,2.0,117.5,15.0,45.0,4.0,30.0,61.5,1292.5,190.65,Dropped,Female,Region I,Broadband,High School,Employed,Tablet,Skill Upgrade,Science,Intermediate,Quiz
14.0,8.0,77.7,22.33333333333333,46.0,47.0,13.0,135.3,543.9,3984.585,Dropped,Male,Region Xi,Limited,Graduate,Student,Mobile,Academic Requirement,Math,Intermediate,Quiz
16.0,12.0,140.2,19.666666666666668,53.0,38.0,11.0,33.4,1402.0,370.74,Completed,Other,Region V,Broadband,Graduate,Unemployed,Laptop,Skill Upgrade,Arts,Beginner,Quiz
16.0,15.0,100.9,16.0,51.0,36.0,3.0,168.1,908.1,2824.08,Completed,Female,Ncr,Mobile,Graduate,Student,Desktop,Academic Requirement,Science,Beginner,Final Exam
10.0,2.0,75.4,18.0,44.0,38.0,14.0,33.9,150.8,355.95,Dropped,Male,Region Viii,Broadband,Graduate,Employed,Laptop,Career Change,IT,Beginner,Quiz
10.0,0.0,94.9,22.666666666666668,44.0,29.0,10.0,13.4,2752.1000000000004,176.88,Ongoing,Female,Region Vii,Limited,College,Student,Tablet,Career Change,Business,Intermediate,Assignment
19.0,13.0,159.8,2.333333333333333,35.5,2.0,4.0,157.2,159.8,2892.48,Completed,Male,Region Xi,Broadband,College,Unemployed,Laptop,Career Change,Math,Advanced,Final Exam
8.0,4.0,106.2,21.666666666666668,21.0,25.0,24.0,167.4,1699.2,284.58,Ongoing,Male,Car,Mobile,College,Employed,Mobile,Academic Requirement,Science,Advanced,Quiz
14.0,11.0,114.8,22.33333333333333,55.0,37.0,4.0,-77.31250000000003,2984.8,-1113.3000000000004,Completed,Female,Region Xi,Broadband,High School,Employed,Laptop,Career Change,IT,Beginner,Assignment
9.0,2.0,261.9125,25.0,30.0,41.0,23.0,48.4,2881.0375000000004,527.56,Completed,Male,Region Xi,Broadband,College,Employed,Tablet,Career Change,Math,Intermediate,Final Exam
23.0,7.0,32.9,21.0,39.0,46.0,12.0,143.8,164.5,2732.2000000000003,Completed,Female,Region Iii,Mobile,Graduate,Employed,Desktop,Skill Upgrade,Business,Beginner,Quiz
14.0,12.0,161.0,18.0,18.0,21.0,13.0,117.3,3220.0,527.85,Completed,Female,Ncr,Mobile,Graduate,Employed,Tablet,Career Change,Arts,Beginner,Quiz
21.0,1.0,17.6,22.666666666666668,25.0,35.0,25.0,155.0,140.8,232.5,Completed,Female,Region Vii,Limited,College,Unemployed,Laptop,Skill Upgrade,Math,Advanced,Quiz
18.0,15.0,132.2,27.666666666666668,37.0,41.0,26.0,48.0,2115.2,76.80000000000001,Completed,Non-Binary,Ncr,Mobile,College,Student,Mobile,Skill Upgrade,Business,Advanced,Final Exam
12.0,8.0,142.8,12.666666666666666,43.0,8.0,18.0,101.8,1713.6,1547.36,Dropped,Non-Binary,Barmm,Limited,High School,Student,Laptop,Career Change,Business,Advanced,Quiz
22.0,15.0,77.1,30.666666666666668,51.0,50.0,28.0,16.8,1079.4,-36.96000000000001,Ongoing,Male,Region Vii,Mobile,Hs,Unemployed,Laptop,Academic Requirement,Business,Intermediate,Quiz
9.0,12.0,21.2,16.666666666666668,43.0,26.0,16.0,148.3,169.6,1483.0,Completed,Male,Region Viii,Limited,College,Employed,Desktop,Career Change,IT,Advanced,Quiz
6.0,10.0,94.9,19.666666666666668,54.0,33.0,20.0,69.9,569.4000000000001,782.88,Dropped,Female,Ncr,Mobile,High School,Employed,Mobile,Career Change,IT,Intermediate,Assignment
20.0,2.0,71.4,39.5,29.0,49.0,24.0,111.9,3248.7000000000003,425.22,Dropped,Male,Region Ii,Broadband,Graduate,Student,Laptop,Career Change,Business,Intermediate,Quiz
34.0,10.0,174.7,10.0,41.0,20.0,3.0,161.7,1222.9,2959.11,Completed,Male,Region Viii,Broadband,Highschool,Employed,Tablet,Academic Requirement,Science,Advanced,Assignment
21.0,3.0,164.3,11.0,35.5,25.0,7.0,118.0,164.3,1675.6,Dropped,Male,Region Xi,Mobile,High School,Employed,Mobile,Career Change,Science,Beginner,Final Exam
7.0,14.0,67.0,20.0,27.0,25.0,10.0,96.9,1675.0,697.6800000000001,Completed,Male,Region X,Limited,Graduate,Unemployed,Desktop,Skill Upgrade,Business,Intermediate,Quiz
20.0,5.0,53.2,16.333333333333332,40.0,22.0,14.0,20.4,691.6,342.72,Completed,Male,Ncr,Broadband,College,Student,Laptop,Personal Interest,IT,Intermediate,Quiz
19.0,2.0,43.5,25.666666666666668,20.0,44.0,24.0,75.7,391.5,764.57,Completed,Male,Region Vii,Mobile,College,Employed,Desktop,Career Change,Business,Beginner,Quiz
7.0,2.0,144.8,15.0,48.0,18.0,25.0,62.7,289.6,714.7800000000001,Ongoing,Other,Region I,Broadband,College,Employed,Desktop,Skill Upgrade,Business,Intermediate,Quiz
14.0,9.0,107.2,19.33333333333333,-4.0,25.0,10.0,119.5,2465.6,1135.25,Completed,Male,Region Iv-A,Limited,High School,Student,Mobile,Academic Requirement,IT,Beginner,Quiz
15.0,7.0,133.4,27.33333333333333,18.0,38.0,23.0,101.7,2801.4,2013.66,Ongoing,Male,Region Ix,Broadband,College,Employed,Desktop,Personal Interest,Business,Advanced,Assignment
15.0,12.0,87.2,19.0,33.0,14.0,27.0,53.8,1395.2,64.55999999999999,Completed,Female,Region Xi,Broadband,High School,Employed,Laptop,Academic Requirement,Math,Intermediate,Assignment
12.0,0.0,63.7,26.33333333333333,76.0,39.0,24.0,92.6,1019.2,1157.5,Completed,Male,Ncr,Broadband,High School,Employed,Laptop,Academic Requirement,IT,Beginner,Assignment
8.0,15.0,37.4,8.666666666666666,42.0,4.0,6.0,90.6,598.4,-774.63,Ongoing,Male,Ncr,Broadband,High School,Student,Laptop,Personal Interest,Business,Intermediate,Quiz
20.0,10.0,-19.3,14.666666666666666,16.0,22.0,6.0,57.5,-308.8,908.5,Ongoing,Female,Region Ix,Mobile,High School,Employed,Tablet,Skill Upgrade,Business,Intermediate,Assignment
13.0,4.0,138.5,10.333333333333334,30.0,24.0,-17.0,113.3,3324.0,906.4,Dropped,Female,Region Viii,Broadband,College,Unemployed,Desktop,Personal Interest,IT,Advanced,Assignment
14.0,0.0,43.3,17.0,34.0,19.0,10.0,-12.5,952.6,-82.5,Dropped,Non-Binary,Ncr,Limited,Graduate,Employed,Tablet,Skill Upgrade,IT,Beginner,Quiz
11.0,14.0,142.7,27.33333333333333,23.0,31.0,24.0,268.7875,3852.9,3951.17625,Completed,Non-Binary,Region Vi,Limited,College,Student,Desktop,Personal Interest,Business,Advanced,Quiz
12.0,15.0,143.5,18.666666666666668,23.0,39.0,11.0,49.1,861.0,559.74,Completed,Male,Ncr,Mobile,College,Employed,Mobile,Academic Requirement,Business,Beginner,Assignment
7.0,7.0,153.5,13.666666666666666,44.0,25.0,5.0,173.1,1688.5,1159.77,Ongoing,Female,Region Xi,Broadband,High School,Unemployed,Mobile,Career Change,Business,Intermediate,Assignment
12.0,10.0,67.2,17.666666666666668,25.0,37.0,10.0,124.4,403.2000000000001,149.28,Completed,Female,Ncr,Mobile,Graduate,Unemployed,Desktop,Skill Upgrade,IT,Intermediate,Quiz
18.0,9.0,27.5,16.0,35.5,27.0,14.0,15.8,192.5,278.08000000000004,Ongoing,Non-Binary,Region Iii,Mobile,Graduate,Student,Laptop,Skill Upgrade,Science,Intermediate,Final Exam
24.0,9.0,120.0,24.33333333333333,50.0,42.0,24.0,34.6,840.0,103.8,Completed,Female,Region Iv-A,Broadband,Graduate,Unemployed,Tablet,Career Change,Business,Beginner,Assignment
16.0,9.0,94.9,12.666666666666666,41.0,12.0,20.0,93.5,569.4000000000001,495.55,Completed,Non-Binary,Region V,Mobile,College,Student,Laptop,Personal Interest,Science,Advanced,Assignment
24.0,2.0,-50.3,16.0,25.0,20.0,18.0,162.7,-503.0,2473.0399999999995,Completed,Non-Binary,Region Vii,Limited,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Final Exam
14.0,4.0,170.5,32.333333333333336,31.0,45.0,28.0,117.5,4092.0,2079.75,Dropped,Male,Region Iii,Broadband,College,Student,Laptop,Skill Upgrade,Science,Advanced,Quiz
21.0,3.0,65.3,27.0,33.0,37.0,25.0,84.2,1240.7,244.18,Dropped,Female,Region Vi,Broadband,High School,Employed,Laptop,Career Change,Math,Beginner,Quiz
21.0,9.0,261.9125,24.666666666666668,40.0,34.0,20.0,29.4,5238.25,105.84,Completed,Female,Ncr,Broadband,Graduate,Unemployed,Desktop,Academic Requirement,Arts,Intermediate,Assignment
20.0,-9.0,18.1,14.666666666666666,28.0,31.0,9.0,142.8,72.4,928.2,Dropped,Male,Region Iv-A,Limited,High School,Unemployed,Tablet,Skill Upgrade,Science,Intermediate,Quiz
13.0,15.0,74.8,23.666666666666668,55.0,26.0,27.0,94.9,1346.4,1746.16,Dropped,Female,Ncr,Broadband,College,Unemployed,Laptop,Personal Interest,Science,Beginner,Assignment
22.0,7.0,146.7,7.666666666666667,37.0,0.0,9.0,46.1,2053.8,82.98,Dropped,Female,Region V,Broadband,College,Unemployed,Tablet,Personal Interest,IT,Beginner,Final Exam
19.0,7.0,178.1,26.0,34.0,39.0,18.0,93.4,3740.1,1316.94,Dropped,Non-Binary,Region Iii,Mobile,College,Student,Tablet,Career Change,IT,Intermediate,Assignment
14.0,13.0,20.9,28.33333333333333,41.0,37.0,20.0,88.7,585.1999999999999,860.39,Ongoing,Female,Region Iv-A,Mobile,College,Employed,Tablet,Academic Requirement,IT,Beginner,Final Exam
10.0,11.0,119.2,7.666666666666667,76.0,0.0,1.0,141.3,2622.4,522.8100000000001,Dropped,Male,Region Viii,Broadband,High School,Unemployed,Laptop,Skill Upgrade,Business,Beginner,Assignment
34.0,1.0,16.4,20.666666666666668,23.0,37.0,10.0,98.5,246.0,994.85,Dropped,Male,Region Xi,Mobile,High School,Student,Mobile,Academic Requirement,IT,Intermediate,Quiz
17.0,7.0,19.6,24.33333333333333,35.5,33.0,29.0,88.3,215.6,1156.73,Ongoing,Male,Region Iv-A,Mobile,Graduate,Student,Desktop,Academic Requirement,Science,Intermediate,Quiz
12.0,12.0,135.1,29.666666666666668,53.0,46.0,28.0,91.3,2026.5,1661.66,Ongoing,Male,Ncr,Mobile,Graduate,Student,Tablet,Skill Upgrade,Business,Intermediate,Assignment
11.0,12.0,113.3,14.333333333333334,42.0,30.0,4.0,155.7,1019.7,2179.8,Dropped,Other,Region Iv-A,Broadband,College,Employed,Mobile,Career Change,Math,Intermediate,Assignment
20.0,9.0,171.2,13.666666666666666,40.0,7.0,28.0,52.4,1027.1999999999998,1543.1799999999998,Ongoing,Female,Region Viii,Mobile,College,Student,Mobile,Skill Upgrade,Arts,Beginner,Quiz
7.0,0.0,126.7,27.33333333333333,42.0,45.0,30.0,74.0,886.9,444.0,Completed,Male,Region Ix,Broadband,Graduate,Student,Laptop,Career Change,Business,Intermediate,Assignment
8.0,10.0,11.0,10.0,42.0,2.0,18.0,122.6,110.0,1667.36,Dropped,Male,Ncr,Mobile,College,Unemployed,Mobile,Career Change,IT,Beginner,Quiz
6.0,7.0,111.2,30.33333333333333,41.0,22.0,47.0,149.3,2446.4,1896.11,Completed,Female,Barmm,Mobile,Post Graduate,Student,Laptop,Academic Requirement,IT,Intermediate,Final Exam
14.0,3.0,38.0,21.33333333333333,34.0,45.0,12.0,26.2,266.0,159.82,Completed,Male,Region I,Mobile,Graduate,Employed,Tablet,Skill Upgrade,Business,Advanced,Assignment
16.0,2.0,54.6,12.333333333333334,22.0,17.0,8.0,166.8,655.2,300.24,Completed,Other,Region Viii,Limited,College,Employed,Laptop,Skill Upgrade,Business,Intermediate,Quiz
4.0,-6.0,146.6,20.0,24.0,41.0,15.0,153.7,586.4,737.7599999999999,Ongoing,Female,Ncr,Broadband,Highschool,Student,Laptop,Personal Interest,Business,Beginner,Quiz
14.0,2.0,43.3,24.0,22.0,23.0,24.0,69.2,1082.5,221.44000000000003,Completed,Non-Binary,Region Iii,Broadband,Graduate,Student,Laptop,Personal Interest,Science,Intermediate,Quiz
9.0,9.0,40.5,16.666666666666668,43.0,6.0,18.0,149.6,1053.0,1570.8,Dropped,Female,Region X,Mobile,College,Employed,Mobile,Personal Interest,Science,Beginner,Quiz
5.0,15.0,115.5,24.33333333333333,37.0,26.0,21.0,149.2,3003.0,1163.76,Ongoing,Male,Region Xi,Mobile,College,Employed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
19.0,13.0,114.1,34.5,23.0,75.5,13.0,23.3,1711.5,83.88000000000001,Dropped,Female,Region I,Mobile,College,Unemployed,Desktop,Personal Interest,Business,Advanced,Quiz
16.0,11.0,148.5,16.666666666666668,31.0,6.0,20.0,170.0,3564.0,2397.0,Ongoing,Male,Region I,Mobile,High School,Employed,Desktop,Personal Interest,Business,Intermediate,Quiz
19.0,0.0,72.9,15.0,35.5,2.0,21.0,75.8,1603.8000000000002,469.96,Dropped,Male,Ncr,Limited,High School,Unemployed,Laptop,Career Change,IT,Beginner,Quiz
10.0,11.0,137.0,11.666666666666666,20.0,30.0,2.0,140.9,411.0,2493.93,Completed,Female,Ncr,Broadband,College,Unemployed,Mobile,Academic Requirement,IT,Beginner,Final Exam
22.0,1.0,142.8,27.0,33.0,35.0,17.0,16.7,4141.200000000001,155.31,Completed,Male,Region Vi,Limited,High School,Student,Mobile,Career Change,Business,Advanced,Final Exam
11.0,12.0,167.7,24.0,35.0,32.0,12.0,179.7,4695.599999999999,575.04,Ongoing,Male,Region V,Broadband,College,Unemployed,Mobile,Personal Interest,Business,Intermediate,Assignment
4.0,0.0,135.0,16.333333333333332,29.0,20.0,6.0,15.0,3105.0,196.5,Completed,Female,Ncr,Broadband,College,Employed,Tablet,Academic Requirement,Science,Advanced,Quiz
9.0,15.0,44.6,6.0,32.0,7.0,1.0,146.6,446.0,982.22,Dropped,Female,Region Iv-A,Mobile,College,Employed,Laptop,Personal Interest,Arts,Beginner,Assignment
18.0,1.0,68.0,26.666666666666668,35.5,29.0,23.0,45.9,1904.0,431.46,Completed,Female,Ncr,Mobile,High School,Unemployed,Laptop,Personal Interest,IT,Beginner,Assignment
6.0,10.0,59.5,10.333333333333334,51.0,13.0,13.0,94.9,297.5,1556.36,Dropped,Female,Region Xi,Limited,Hs,Student,Laptop,Academic Requirement,Business,Advanced,Quiz
7.0,23.0,169.9,14.333333333333334,41.0,15.0,14.0,43.0,2378.6,150.5,Completed,Male,Region Iv-A,Mobile,College,Employed,Desktop,Academic Requirement,Science,Advanced,Quiz
8.0,5.0,25.1,11.333333333333334,35.5,26.0,2.0,29.7,150.60000000000002,95.04,Completed,Female,Car,Limited,College,Employed,Mobile,Career Change,Arts,Beginner,Quiz
34.0,15.0,94.9,10.666666666666666,28.0,16.0,3.0,33.0,1233.7,42.9,Completed,Female,Ncr,Limited,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Final Exam
16.0,3.0,171.5,20.0,42.0,31.0,22.0,71.6,1200.5,680.1999999999999,Completed,Female,Metro Manila,Broadband,College,Student,Desktop,Personal Interest,IT,Beginner,Quiz
18.0,12.0,26.1,28.0,48.0,45.0,29.0,111.3,261.0,2025.66,Completed,Male,Region Xi,Broadband,College,Unemployed,Desktop,Career Change,Business,Advanced,Assignment
14.0,4.0,83.0,27.0,28.0,30.0,22.0,103.5,2407.0,1542.15,Ongoing,Female,Ncr,Limited,College,Employed,Laptop,Academic Requirement,Science,Advanced,Quiz
15.0,7.0,161.5,31.33333333333333,50.0,38.0,28.0,103.9,4522.0,1579.28,Dropped,Female,Region Iii,Broadband,High School,Unemployed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
24.0,6.0,102.2,15.666666666666666,30.0,27.0,15.0,149.5,511.0,2048.15,Dropped,Male,Ncr,Mobile,High School,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
23.0,5.0,94.9,11.333333333333334,50.0,7.0,15.0,96.2,1138.8000000000002,1750.84,Completed,Female,Region Vi,Mobile,High School,Student,Mobile,Career Change,IT,Beginner,Final Exam
23.0,2.0,126.3,17.333333333333332,18.0,17.0,15.0,61.8,2526.0,902.28,,Male,Region Xii,Limited,College,Employed,Laptop,Career Change,IT,Beginner,Quiz
14.0,5.0,37.4,16.0,41.0,37.0,2.0,177.4,336.6,1898.18,Completed,Other,Region Ii,Mobile,Hs,Unemployed,Laptop,Skill Upgrade,Arts,Advanced,Assignment
19.0,9.0,72.3,18.0,46.0,34.0,10.0,110.3,723.0,1356.69,Dropped,Male,Ncr,Broadband,High School,Student,Laptop,Career Change,Business,Intermediate,Quiz
8.0,1.0,261.9125,14.0,52.0,13.0,27.0,128.8,523.825,1893.36,Completed,Male,Region Iii,Limited,Graduate,Employed,Laptop,Skill Upgrade,IT,Advanced,Final Exam
12.0,15.0,156.9,10.666666666666666,28.0,6.0,21.0,127.8,784.5,1290.78,Dropped,Non-Binary,Region Vii,Limited,College,Employed,Mobile,Personal Interest,IT,Intermediate,Assignment
12.0,7.0,83.4,20.33333333333333,31.0,11.0,29.0,96.2,1751.4,875.42,Ongoing,Female,Metro Manila,Limited,College,Employed,Desktop,Personal Interest,IT,Beginner,Assignment
16.0,4.0,147.7,15.666666666666666,48.0,8.0,24.0,28.3,2215.5,263.19000000000005,Completed,Non-Binary,Region Viii,Broadband,Graduate,Employed,Laptop,Career Change,Science,Advanced,Assignment
14.0,7.0,261.9125,19.33333333333333,76.0,27.0,15.0,20.8,4190.6,380.64,Dropped,Male,Region Xi,Mobile,College,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
4.0,8.0,166.7,15.666666666666666,53.0,9.0,17.0,86.4,3500.7,907.2,Dropped,Non-Binary,Region I,Limited,High School,Employed,Desktop,Personal Interest,IT,Advanced,Assignment
24.0,15.0,145.8,22.0,54.0,40.0,19.0,-77.31250000000003,1020.6,-981.8687500000004,Dropped,Other,Region Iv-A,Broadband,High School,Student,Mobile,Skill Upgrade,IT,Intermediate,Quiz
13.0,4.0,85.4,18.666666666666668,17.0,21.0,8.0,132.1,2305.8,1241.74,Dropped,Other,Region Ix,Limited,Graduate,Student,Laptop,Skill Upgrade,IT,Beginner,Assignment
4.0,6.0,114.8,11.666666666666666,33.0,25.0,5.0,63.4,574.0,760.8,Ongoing,Female,Caraga,Mobile,Graduate,Employed,Laptop,Personal Interest,Business,Intermediate,Final Exam
7.0,6.0,114.2,19.666666666666668,44.0,26.0,17.0,123.4,1827.2,1875.68,Completed,Male,Region Viii,Broadband,Graduate,Employed,Laptop,Personal Interest,IT,Intermediate,Assignment
23.0,-3.0,166.3,23.0,38.0,48.0,19.0,101.3,332.6,1195.34,Ongoing,Male,Region Xi,Limited,High School,Student,Mobile,Career Change,Business,Beginner,Final Exam
22.0,8.0,94.9,15.333333333333334,44.0,22.0,15.0,34.1,854.1,658.13,Dropped,Female,Region Iii,Limited,College,Student,Mobile,Career Change,Math,Intermediate,Quiz
5.0,4.0,94.9,32.5,52.0,75.5,9.0,268.7875,1233.7,7915.791875000001,Ongoing,Female,Region Vii,Mobile,College,Employed,Mobile,Skill Upgrade,Science,Intermediate,Quiz
11.0,15.0,50.6,5.666666666666667,35.0,9.0,0.0,175.8,404.8,2373.3,Completed,Female,Region Viii,Broadband,College,Student,Mobile,Skill Upgrade,Business,Advanced,Quiz
13.0,9.0,37.5,8.666666666666666,35.5,3.0,13.0,153.1,375.0,2694.56,Completed,Female,Ncr,Mobile,Graduate,Unemployed,Laptop,Personal Interest,IT,Beginner,Quiz
13.0,4.0,73.1,14.333333333333334,19.0,1.0,25.0,98.6,1242.6999999999998,108.46,Completed,Female,Ncr,Limited,High School,Student,Tablet,Personal Interest,IT,Beginner,Final Exam
12.0,3.0,85.9,21.666666666666668,20.0,31.0,6.0,62.0,2405.2000000000003,434.0,Dropped,Male,Region Vii,Broadband,High School,Student,Laptop,Career Change,Science,Advanced,Assignment
20.0,1.0,129.5,12.333333333333334,17.0,21.0,6.0,65.9,1295.0,1093.9400000000005,Ongoing,Non-Binary,Region Iii,Mobile,College,Employed,Desktop,Career Change,Math,Intermediate,Assignment
4.0,5.0,21.3,17.666666666666668,27.0,25.0,25.0,76.4,63.900000000000006,114.6,Dropped,Male,Region Iii,Mobile,College,Student,Mobile,Skill Upgrade,IT,Intermediate,Final Exam
18.0,14.0,61.7,20.33333333333333,28.0,28.0,23.0,171.8,617.0,343.6,Dropped,Female,Region Xii,Mobile,High School,Unemployed,Laptop,Skill Upgrade,Arts,Intermediate,Final Exam
10.0,7.0,28.0,9.666666666666666,32.0,12.0,5.0,109.4,336.0,175.04000000000002,Ongoing,Male,Region Vi,Mobile,College,Student,Laptop,Academic Requirement,IT,Advanced,Quiz
23.0,11.0,111.4,26.33333333333333,39.0,38.0,24.0,48.1,1893.8,-411.25500000000005,Completed,Non-Binary,Ncr,Mobile,Graduate,Employed,Laptop,Skill Upgrade,IT,Advanced,Final Exam
15.0,13.0,164.6,7.0,27.0,3.0,8.0,133.5,1646.0,3931.575,Completed,Non-Binary,Region Ii,Broadband,Graduate,Unemployed,Laptop,Skill Upgrade,Science,Intermediate,Quiz
8.0,1.0,67.6,28.0,33.0,47.0,17.0,126.5,1352.0,189.75,Dropped,Female,Ncr,Broadband,High School,Student,Laptop,Career Change,Math,Beginner,Quiz
9.0,2.0,154.2,14.333333333333334,25.0,23.0,1.0,43.4,2929.8,755.16,Ongoing,Female,Region I,Broadband,High School,Unemployed,Desktop,Academic Requirement,Math,Advanced,Final Exam
8.0,12.0,85.8,11.0,26.0,4.0,19.0,42.9,858.0,549.12,Completed,Male,Region Iii,Broadband,College,Employed,Desktop,Skill Upgrade,Science,Intermediate,Assignment
24.0,3.0,91.7,26.33333333333333,41.0,39.0,16.0,57.5,2200.8,511.75,Ongoing,Male,Ncr,Broadband,Graduate,Employed,Mobile,Skill Upgrade,IT,Intermediate,Assignment
